Date,source,Author,Twitter.Retweet,Twitter.Followers,Twitter.Following,Hashtags,in_reply_to_screen_name,in_reply_to_user_id,reply_count,favorite_count,user_location,user_verified,user_listed_count,user_favourites_count,user_geo_enabled,Snippet
4/5/2019 3:09,Twitter Web Client,TampaBayTraffic,0,76764,90,[],,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,BRANDON | Investigators tell @RyanFrenchWFTS that Lakewood Drive is closed between White Dove and Woodberry because…
4/5/2019 3:04,SocialNewsDesk,TampaBayTraffic,0,76764,90,"[{'text': 'GMTB', 'indices': [59, 64]}, {'text': 'tampatraffic', 'indices': [65, 78]}]",,,NULL,0,"Tampa Bay, FL",TRUE,834,2902,TRUE,JAM CAM | Crash w/ roadblock 75 SB @ I-4. Off ramp closed. #GMTB #tampatraffic
4/5/2019 3:03,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",FALSE,25,0,FALSE,Tampa News Apple has poached another of Google’s top AI researchers - The Verge
4/5/2019 3:00,trueAnthem,TBBJnewsroom,1,52668,2827,[],,,NULL,2,"Tampa Bay, Florida",FALSE,1002,3452,TRUE,Amazon air carrier wants former United Airlines space at Tampa International
4/5/2019 2:44,SocialNewsDesk,1055WDUV,0,2933,4542,"[{'text': 'DoveDailyUpdate', 'indices': [89, 105]}]",,,NULL,0,"Tampa Bay, FL",TRUE,66,734,TRUE,Red light cameras stay in Tampa; NCAA Women's Final Four at Amalie Arena this weekend. #DoveDailyUpdate…
4/5/2019 2:42,ExtremeGiants.com,Giants365,0,699,3,"[{'text': 'SFGiants', 'indices': [46, 55]}]",,,NULL,0,,FALSE,48,0,FALSE,San Francisco hosts Tampa Bay for home opener #SFGiants [FOX Sports]
4/5/2019 2:38,MLBNewsNow,MLB_News247,0,475,327,[],,,NULL,1,unit,FALSE,7,0,FALSE,San Francisco hosts Tampa Bay for home opener - Major League Baseball News -
4/5/2019 2:20,Twitter Web App,calimike1,8,798,770,[],,,NULL,0,"Woodland Hills, CA",FALSE,48,372,TRUE,"RT @TB_Times: But Tampa Mayor Bob Buckhorn said the 18-acre West River site, three miles west of a once-proposed Ybor City ballpark site, i…"
4/5/2019 2:00,IFTTT,Social__News_,0,30,3,[],,,NULL,0,Earth,FALSE,0,0,FALSE,"Baylor's Kim Mulkey named AP women's college basketball coach of year TAMPA, Fla. (AP) — Baylor's Kim Mulkey is Th…"
4/5/2019 1:44,Twitter for iPad,mjgorgeous,7,1009,217,[],,,NULL,0,where in the world am I now?,FALSE,71,4664,FALSE,"RT @ObesityAction: If you’ve never been to OAC’s Convention &amp; EXPO, you have to join us in Tampa!"
4/5/2019 1:27,TweetDeck,mcnee,7,1294,969,[],,,NULL,0,"Tacoma, WA",FALSE,75,394,TRUE,"RT @ObesityAction: If you’ve never been to OAC’s Convention &amp; EXPO, you have to join us in Tampa!"
4/5/2019 1:21,Twitter for Android,PixLeaked,0,172,529,[],,,NULL,1,"GA,FL,DC,CA,NY",FALSE,5,1524,FALSE,"Helicopter crashes onto busy Tampa highway, rotor blade hits truck, killing passenger"
4/5/2019 1:05,Twitter Web Client,deikelenboom,10,1446,1170,[],,,NULL,0,Netherlands,FALSE,66,2762,TRUE,"RT @verticalmag: Helicopter crashes onto busy Tampa highway; rotor blade hits truck, killing passenger:"
4/5/2019 1:03,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",FALSE,25,0,FALSE,Tampa News Trump reacts to Barbara Bush criticism: 'Look what I did to her sons' - Fox News
4/5/2019 1:00,trueAnthem,TBBJnewsroom,0,52668,2827,[],,,NULL,1,"Tampa Bay, Florida",FALSE,1002,3452,TRUE,Fly Bar will land in the Mise en Place building near downtown Tampa
4/5/2019 0:39,Twitter Web Client,kittycatrj,0,8531,8026,[],,,NULL,0,USA,FALSE,53,2578,FALSE,"Lightning get 61st win, defeat Maple Leafs to move one from record via @NHLdotcom"
4/5/2019 0:36,Twitter for iPad,LifeInStPete,0,538,636,[],,,NULL,0,"St Petersburg, FL",FALSE,19,11852,TRUE,So scary! Very sad that someone lost their life. Could have been so much worse. VIDEO: Watch a helicopter crash la…
4/5/2019 0:36,Twitter Web Client,robjannetty,0,11639,11139,[],,,NULL,0,USA,FALSE,70,3151,FALSE,"Lightning get 61st win, defeat Maple Leafs to move one from record via @NHLdotcom"
4/5/2019 0:33,Twitter for iPhone,bonuslife,7,2293,1707,[],,,NULL,0,"Salt Lake City, Utah",FALSE,131,28906,TRUE,"RT @ObesityAction: If you’ve never been to OAC’s Convention &amp; EXPO, you have to join us in Tampa!"
4/5/2019 0:24,Twitter for Android,UnReal_PREaimZ,31,166,596,[],,,NULL,0,"Manhattan, KS",FALSE,0,7481,TRUE,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
4/5/2019 0:19,Twitter for iPhone,carloseats,0,11063,12167,"[{'text': 'Tampa', 'indices': [42, 48]}]",,,NULL,1,TPA and SF,FALSE,331,57326,TRUE,Lissette has done so many good things for #Tampa - her highlights of non-profits and positive news was incredible.…
4/5/2019 0:16,Twitter for iPhone,StephsellsTampa,3,42,94,[],,,NULL,0,"Tampa, FL",FALSE,0,45,TRUE,"RT @TheTampaCC: Is it Friday yet? Because we can’t wait for Tourney Town! It’s going to be packed with games, contests, and giveaways, plus…"
4/5/2019 0:10,Twitter for iPad,jetcitystar,2,13877,13507,[],,,NULL,0,"Greater Seattle, Washington",FALSE,943,9114,FALSE,RT @toczauer: Amazon’s Tampa footprint to grow with Atlas acquisition of ex-United space&gt;&gt; Read more here&gt;&gt; @FlyTP…
4/5/2019 0:04,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",FALSE,25,0,FALSE,Tampa News Of Course The NCAA Had To Clarify Whether Virginia's Kyle Guy Could Have A Wedding Registry - Deadspin…
4/5/2019 0:04,Twitter Web Client,CargoFacts,2,2909,1039,[],,,NULL,0,"Seattle, WA",FALSE,68,598,TRUE,RT @toczauer: Amazon’s Tampa footprint to grow with Atlas acquisition of ex-United space&gt;&gt; Read more here&gt;&gt; @FlyTP…
4/5/2019 0:04,dlvr.it,GreaterTampaBay,0,267,13,[],,,NULL,0,"Florida, USA",FALSE,2,0,FALSE,Sisters of Seminole Heights Murder Victim React to Suspect Jailhouse Interview
4/5/2019 0:03,Twitter for iPhone,AlejandroJFS,8,181,600,[],,,NULL,0,,FALSE,0,10579,TRUE,RT @TB_Times: Red light cameras are here to stay for at least five more years in Tampa.
4/4/2019 23:52,Twitter Web App,ejheat,8,1192,5002,"[{'text': 'Tarpons', 'indices': [48, 56]}, {'text': 'OpeningDay', 'indices': [77, 88]}]",,,NULL,0,"Lakeland, FL",FALSE,124,124503,FALSE,"RT @TampaTarpons: RECAP: ""Schmidt, Mize Duel as #Tarpons Fall in Lakeland on #OpeningDay; Tampa Takes No-No into 8th, @LkdFlyingTigers Walk…"
4/4/2019 23:46,NigeriaCircle.com,NigeriaCircle,0,10441,11,"[{'text': 'aviation', 'indices': [100, 109]}]",,,NULL,0,"Houston, Texas, USA",FALSE,10,0,TRUE,"Video: Helicopter crashes onto Florida road, killing pickup truck passenger #aviation…"
4/4/2019 23:34,SocialNewsDesk,TB_Times,0,267077,5652,[],,,NULL,2,"St. Petersburg, Florida",TRUE,2753,11284,TRUE,An engine failure led the helicopter to crash near 50th Street and Palm River Road. One of its rotor blades broke o…
4/4/2019 23:32,Twitter for iPad,Crabby1210,8,59,148,"[{'text': 'Tarpons', 'indices': [48, 56]}, {'text': 'OpeningDay', 'indices': [77, 88]}]",,,NULL,0,,FALSE,0,3427,FALSE,"RT @TampaTarpons: RECAP: ""Schmidt, Mize Duel as #Tarpons Fall in Lakeland on #OpeningDay; Tampa Takes No-No into 8th, @LkdFlyingTigers Walk…"
4/4/2019 23:30,Twitter for iPhone,DonahuePaul,10,57,213,[],,,NULL,0,Florida,FALSE,2,5854,TRUE,"RT @verticalmag: Helicopter crashes onto busy Tampa highway; rotor blade hits truck, killing passenger:"
4/4/2019 23:27,Twitter for iPad,ChuggerF18,8,295,279,"[{'text': 'Tarpons', 'indices': [48, 56]}, {'text': 'OpeningDay', 'indices': [77, 88]}]",,,NULL,0,,FALSE,3,1970,FALSE,"RT @TampaTarpons: RECAP: ""Schmidt, Mize Duel as #Tarpons Fall in Lakeland on #OpeningDay; Tampa Takes No-No into 8th, @LkdFlyingTigers Walk…"
4/4/2019 23:22,Twitter for Android,ALLREDToDoRoJo,0,4042,4892,[],,,NULL,0,"NY,NY-SF,CA-ALL POINTS BETWEEN",FALSE,178,52725,TRUE,VIDEO: Watch a helicopter crash land on a busy Tampa road; man dies on ground
4/4/2019 23:21,Twitter for iPhone,DaveMishkin,3,8663,39,[],,,NULL,15,,FALSE,214,15,TRUE,Extra Shift: Toronto.
4/4/2019 23:18,Facebook,LadyZenaida,0,88,396,[],,,NULL,0,"Arizona, USA",FALSE,1,390,TRUE,Truck passenger killed after helicopter crashes onto busy highway
4/4/2019 23:16,Twitter for Android,MCLOVIN83,1,201,698,[],,,NULL,0,"Tampa, FL",FALSE,1,11828,TRUE,RT @TB_Times: ICYMI: He was one of four men arrested in an undercover bust.
4/4/2019 23:16,Twitter for Android,silkiinc,1,124,214,[],,,NULL,0,,FALSE,32,5172,TRUE,"RT @KTNV: MORE: Helicopter crashes onto busy Tampa highway, rotor blade hits truck, killing passenger."
4/4/2019 23:12,Twitter for iPhone,JornielMora_NYC,8,731,2620,"[{'text': 'Tarpons', 'indices': [48, 56]}, {'text': 'OpeningDay', 'indices': [77, 88]}]",,,NULL,0,"Bronx, NY ✈️ Santiago, DR",FALSE,84,237123,FALSE,"RT @TampaTarpons: RECAP: ""Schmidt, Mize Duel as #Tarpons Fall in Lakeland on #OpeningDay; Tampa Takes No-No into 8th, @LkdFlyingTigers Walk…"
4/4/2019 23:07,TweetDeck,NickFlammia,8,1542,521,"[{'text': 'Tarpons', 'indices': [48, 56]}, {'text': 'OpeningDay', 'indices': [77, 88]}]",,,NULL,0,"Tampa, Florida",FALSE,40,3671,TRUE,"RT @TampaTarpons: RECAP: ""Schmidt, Mize Duel as #Tarpons Fall in Lakeland on #OpeningDay; Tampa Takes No-No into 8th, @LkdFlyingTigers Walk…"
4/4/2019 23:07,TweetDeck,TampaTarpons,8,23031,854,"[{'text': 'Tarpons', 'indices': [30, 38]}, {'text': 'OpeningDay', 'indices': [59, 70]}]",,,NULL,14,George M. Steinbrenner Field,TRUE,479,5658,TRUE,"RECAP: ""Schmidt, Mize Duel as #Tarpons Fall in Lakeland on #OpeningDay; Tampa Takes No-No into 8th,…"
4/4/2019 23:00,trueAnthem,TBBJnewsroom,1,52668,2827,[],,,NULL,2,"Tampa Bay, Florida",FALSE,1002,3452,TRUE,Jacksonville developer teed up to build on-site office tower and parking deck at Tampa International Airport (Rende…
4/4/2019 23:00,SocialNewsDesk,TB_Times,1,267077,5652,[],,,NULL,1,"St. Petersburg, Florida",TRUE,2753,11284,TRUE,ICYMI: He was one of four men arrested in an undercover bust.
4/4/2019 22:55,Twitter for iPhone,DaveAMcCarthy,0,2324,775,"[{'text': 'GoBolts', 'indices': [0, 8]}, {'text': 'LeafsForever', 'indices': [27, 40]}]",,,NULL,1,Greater Etobicoke & elsewhere,FALSE,80,1187,TRUE,"#GoBolts take advantage of #LeafsForever mistake to win 61st game ""We didn't make many mistakes, but again, we hav…"
4/4/2019 22:53,Twitter for Android,EniqueLara,0,1437,2510,[],,,NULL,0,"Florida, USA",FALSE,56,4443,TRUE,VIDEO: Watch a helicopter crash land on a busy Tampa road; man dies on ground
4/4/2019 22:51,Twitter for Android,EniqueLara,0,1437,2510,[],,,NULL,0,"Florida, USA",FALSE,56,4443,TRUE,"Helicopter crashes onto busy Tampa highway, rotor blade hits truck, killing passenger"
4/4/2019 22:45,Twitter for Android,mcwilkins63,8,178,66,[],,,NULL,0,,FALSE,34,74,FALSE,RT @TB_Times: Red light cameras are here to stay for at least five more years in Tampa.
4/4/2019 22:44,Twitter Web Client,Koffice14,12,130,330,[],,,NULL,0,"Vantaa, FINLAND",FALSE,33,3,FALSE,RT @wsvn: A person riding in a pickup truck was killed after a helicopter made a crash landing onto a busy road in Tampa.
4/4/2019 22:44,Twitter for Android,Tampa_Bay_fan,1740,962,1912,[],,,NULL,0,Florida,FALSE,8,2096,FALSE,RT @MarkDice: @AOC @jacobsoboroff So this is funny to you?
4/4/2019 22:43,Twitter for iPad,jetcitystar,12,13877,13507,[],,,NULL,0,"Greater Seattle, Washington",FALSE,943,9114,FALSE,RT @wsvn: A person riding in a pickup truck was killed after a helicopter made a crash landing onto a busy road in Tampa.
4/4/2019 22:40,TweetDeck,KTNV,1,171728,1601,[],,,NULL,1,Las Vegas,TRUE,1369,4346,TRUE,"MORE: Helicopter crashes onto busy Tampa highway, rotor blade hits truck, killing passenger."
4/4/2019 22:29,Twitter for iPhone,Born2lbFat,7,1758,1665,[],,,NULL,0,United States,FALSE,95,39683,FALSE,"RT @ObesityAction: If you’ve never been to OAC’s Convention &amp; EXPO, you have to join us in Tampa!"
4/4/2019 22:28,Twitter for Android,CRM0523,6,821,1642,[],,,NULL,0,"Fort Lauderdale, FL",FALSE,126,12764,FALSE,"RT @MyNews13: VIDEO: A tragic crash in the Tampa area this afternoon. A helicopter crashed near an intersection, and one of its rotor blade…"
4/4/2019 22:27,Twitter for Android,CRM0523,6,821,1642,[],,,NULL,0,"Fort Lauderdale, FL",FALSE,126,12764,FALSE,RT @TB_Times: VIDEO: Watch a helicopter crash land on a busy Tampa road; man dies on ground
4/4/2019 22:27,Twitter for Android,CRM0523,12,821,1642,[],,,NULL,0,"Fort Lauderdale, FL",FALSE,126,12764,FALSE,RT @wsvn: A person riding in a pickup truck was killed after a helicopter made a crash landing onto a busy road in Tampa.
4/4/2019 22:23,Facebook,MiaC27,0,456,1824,[],,,NULL,0,"Florida, USA",FALSE,11,27765,TRUE,Stay clear of these!
4/4/2019 22:23,Twitter for iPhone,obsmchat,7,2359,1908,[],,,NULL,0,Global,FALSE,26,12154,TRUE,"RT @ObesityAction: If you’ve never been to OAC’s Convention &amp; EXPO, you have to join us in Tampa!"
4/4/2019 22:19,Twitter for iPhone,jrr114,15,118,537,[],,,NULL,0,,FALSE,0,3784,TRUE,"RT @RedFlashWBB: Kovatch and Zezza to pursue professional playing opportunities. The former team captains head to Tampa, Florida this week…"
4/4/2019 22:19,Twitter Web App,rdisorovgin,1,4,37,[],,,NULL,0,,FALSE,0,177,FALSE,RT @tbocom: Red light cameras are here to stay for at least five more years in Tampa.
4/4/2019 22:15,Twitter for iPhone,LeeWWNBAFan,12,77,255,"[{'text': 'WFinalFour', 'indices': [57, 68]}]",,,NULL,0,"Los Angeles, CA",FALSE,2,11643,TRUE,RT @ncaawbb: The 9️⃣ storylines you NEED TO KNOW for the #WFinalFour Quick Read 👇https://t.co/FJGpc7noUD
4/4/2019 22:09,Restream.io,VENOMxREAP,0,1168,1709,[],,,NULL,0,"Port Richey, FL",FALSE,1,502,TRUE,"Florida IRL, Tampa Bay Gaming, news, charity, giveaways, and events. We do giveaways often so make sure to follow…"
4/4/2019 22:07,Facebook,wesley_mcmillan,0,57,322,[],,,NULL,0,"Maderia Beach, FL",FALSE,1,404,FALSE,Imagine riding down the street drinking your tea then off with your head! Damn
4/4/2019 22:04,Twitter Web Client,CFL_News,1,22871,4845,"[{'text': 'CFL', 'indices': [91, 95]}, {'text': 'Argos', 'indices': [96, 102]}]",,,NULL,5,,FALSE,421,119,FALSE,Argos director Raiche could join Trestman at Tampa’s XFL franchise #CFL #Argos via Frank Zicarelli
4/4/2019 22:04,dlvr.it,badassbudtende1,1,23,43,[],,,NULL,0,"Las Vegas, NV",FALSE,0,2,FALSE,RT @420Cyber: Tampa Businessman Joe Redner Plans to Appeal Marijuana Juicing Ruling - WUSF News
4/4/2019 22:03,dlvr.it,420Cyber,1,926,1304,[],,,NULL,1,Las Vegas San Francisco London,FALSE,8,165,FALSE,Tampa Businessman Joe Redner Plans to Appeal Marijuana Juicing Ruling - WUSF News
4/4/2019 22:01,Facebook,trivialtony,0,324,1339,[],,,NULL,0,"Cape Coral, FL",FALSE,19,5158,TRUE,Maybe wanted someone else to put out for a change?
4/4/2019 22:01,Twitter for iPhone,AllenBalint,4,470,809,"[{'text': 'NexstarNation', 'indices': [91, 105]}]",,,NULL,0,,FALSE,29,10801,TRUE,"RT @TimWCBD: The future of local news, the advancement of digital is happening now in the #NexstarNation and I’m excited to be part of it!…"
4/4/2019 22:00,TweetDeck,KXXVNewsNow,0,41071,297,[],,,NULL,1,,TRUE,345,836,TRUE,"Helicopter crashes onto busy Tampa highway, rotor blade hits truck, killing passenger"
4/4/2019 21:51,Twitter for iPhone,jorel_ed,8,372,585,[],,,NULL,0,,FALSE,125,76705,TRUE,RT @TB_Times: Red light cameras are here to stay for at least five more years in Tampa.
4/4/2019 21:50,sportstream365,NYSportsNews365,0,971,1904,[],,,NULL,0,United States,FALSE,4,0,FALSE,Argos director Raiche could join Trestman at Tampa's XFL franchise - National Football League News -…
4/4/2019 21:44,Twitter for iPhone,theky101,10,219,362,[],,,NULL,0,where ever things are on fire,FALSE,6,25702,TRUE,"RT @verticalmag: Helicopter crashes onto busy Tampa highway; rotor blade hits truck, killing passenger:"
4/4/2019 21:43,TweetDeck,verticalmag,10,23197,1282,[],,,NULL,8,,FALSE,349,1122,FALSE,"Helicopter crashes onto busy Tampa highway; rotor blade hits truck, killing passenger:"
4/4/2019 21:35,Twitter for iPhone,Jershaff551,8,7,153,[],,,NULL,0,,FALSE,0,7,FALSE,"RT @thetournament: After earning a 15-seed last summer, @20_tampa 🌴 put its head down and went to work. Since then they've won a TBT game,…"
4/4/2019 21:33,Twitter for iPhone,PeterSchorschFL,8,21493,7972,[],,,NULL,0,Back in the ‘burg,FALSE,741,15366,TRUE,RT @TB_Times: Red light cameras are here to stay for at least five more years in Tampa.
4/4/2019 21:32,Twitter for iPad,pautauros,2,20,24,[],,,NULL,0,,FALSE,0,11775,FALSE,RT @WPTV: Helicopter crash in Florida kills one person on the ground
4/4/2019 21:29,Twitter for iPhone,jyotsna2964,5,653,817,"[{'text': 'surgery', 'indices': [110, 118]}]",,,NULL,0,"New Jersey, USA",FALSE,1,67981,FALSE,RT @TGHCares: This morning @TGHCares became the first hospital in Florida to successfully complete a urologic #surgery with a sophisticated…
4/4/2019 21:28,Twitter Web App,StPetePolls,8,1026,154,[],,,NULL,0,,FALSE,55,16986,FALSE,RT @TB_Times: Red light cameras are here to stay for at least five more years in Tampa.
4/4/2019 21:25,Twitter for iPhone,QueensIceZ,0,12161,8520,"[{'text': 'NHL', 'indices': [85, 89]}]",,,NULL,0,"Queens, New York",FALSE,233,41,TRUE,"Lightning get 61st win, defeat Maple Leafs to move one from record Sent with @NHL. #NHL"
4/4/2019 21:25,Twitter for iPhone,Kristen7Flynn,38,314,272,"[{'text': 'StanleyCup', 'indices': [46, 57]}]",,,NULL,0,"Tampa, FL",FALSE,1,15253,FALSE,RT @TBLightning: The @nhl is getting the 2019 #StanleyCup Playoffs party started right here in Tampa! @cagetheelephant will be headlining…
4/4/2019 21:15,Twitter for iPhone,ChiefGoodfriend,0,437,605,[],AndyGlockner,17491445,NULL,0,"Lake Forest, IL",FALSE,7,2693,TRUE,"@AndyGlockner Looked at Bovada U/O and Tampa is 18.5 over, isles 17.5. Percentage basis, isles outperformed."
4/4/2019 21:13,Twitter for iPhone,its_elfee,38,345,518,"[{'text': 'StanleyCup', 'indices': [46, 57]}]",,,NULL,0,"Tampa, FL",FALSE,5,6140,TRUE,RT @TBLightning: The @nhl is getting the 2019 #StanleyCup Playoffs party started right here in Tampa! @cagetheelephant will be headlining…
4/4/2019 21:11,Twitter for iPhone,BonnieBelle41,8,1245,1818,[],,,NULL,0,"Florida, USA",FALSE,15,3255,FALSE,RT @TB_Times: Red light cameras are here to stay for at least five more years in Tampa.
4/4/2019 21:10,Twitter for Android,JPnMiami,29,1291,2837,[],,,NULL,0,Miami Beach,FALSE,88,41376,TRUE,RT @OfficialJoelF: FREAK INCIDENT: A passenger in a pickup truck was killed by a detached rotor blade after a helicopter crash landed on a…
4/4/2019 21:07,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",FALSE,25,0,FALSE,Tampa News 'Person of interest' detained in North Dakota killings at business - Fox News
4/4/2019 21:06,Twitter for Android,baygui,0,1093,1122,[],,,NULL,0,"Tampa, Florida",FALSE,288,7566,FALSE,"Motorist killed by crashing helicopter along Palm River road,"
4/4/2019 21:06,Facebook,Vickah_22,0,122,277,[],,,NULL,0,Kissimmee Fl,FALSE,1,550,TRUE,"Helicopter crashes on Tampa street, rotor blade kills one in passing vehicle"
4/4/2019 21:05,Twitter for Android,He3Man7,0,2617,2288,[],,,NULL,0,"Brandon FL, born in Georgia",FALSE,60,8009,TRUE,"🙏 Can't imagine a Father with his Son, stop @ red light. Helicopter lost power, rotors cut through telephone pole,…"
4/4/2019 21:02,Twitter for iPhone,PuggieSue,2,237,94,[],,,NULL,0,Florida,FALSE,1,8382,FALSE,"RT @BN9: WATCH: Our @kimleoffler brings you the story of David and Alice Fletcher and what could be their last fishing trip together, as Da…"
4/4/2019 21:02,Twitter Web Client,PlanesOfLegend,6,608,36,[],,,NULL,0,France,FALSE,10,2859,FALSE,"RT @MyNews13: VIDEO: A tragic crash in the Tampa area this afternoon. A helicopter crashed near an intersection, and one of its rotor blade…"
4/4/2019 21:00,trueAnthem,TBBJnewsroom,0,52668,2827,[],,,NULL,0,"Tampa Bay, Florida",FALSE,1002,3452,TRUE,Tampa council concerns about e-scooter safety delay program rollout
4/4/2019 21:00,SocialNewsDesk,TB_Times,8,267077,5652,[],,,NULL,11,"St. Petersburg, Florida",TRUE,2753,11284,TRUE,Red light cameras are here to stay for at least five more years in Tampa.
4/4/2019 20:59,Twitter Web Client,PlanesOfLegend,6,608,36,[],,,NULL,0,France,FALSE,10,2859,FALSE,RT @TB_Times: VIDEO: Watch a helicopter crash land on a busy Tampa road; man dies on ground
4/4/2019 20:53,Instagram,AshBashBabyC,0,266,441,"[{'text': 'trailtooregon', 'indices': [97, 111]}]",,,NULL,0,"Tampa, FL",FALSE,12,14637,TRUE,Sad news about the wagon... it ACTUALLY broke and I have to go buy a new wheel for it tomorrow 😂 #trailtooregon…
4/4/2019 20:53,Facebook,danahallrn,0,103,579,[],,,NULL,0,"Lakeland, Florida",FALSE,6,416,TRUE,Bufo toad kills another Florida dog as poisonous invader leaps north
4/4/2019 20:52,Twitter for iPhone,BeckyNe47636760,0,306,551,[],,,NULL,0,"Pittsburgh, PA",FALSE,0,831,TRUE,"Lightning get 61st win, defeat Maple Leafs to move one from record Sent with @NHL"
4/4/2019 20:51,Twitter for iPhone,PuggieSue,12,237,94,[],,,NULL,0,Florida,FALSE,1,8382,FALSE,RT @BN9: BREAKING Truck hit by rotor blade of crashing helicopter. Passenger suffered fatal injuries. Here's what we know:
4/4/2019 20:48,Twitter for iPhone,jrjuarbe1030,8,104,511,[],,,NULL,0,Muscle Tower,FALSE,0,6817,TRUE,"RT @thetournament: After earning a 15-seed last summer, @20_tampa 🌴 put its head down and went to work. Since then they've won a TBT game,…"
4/4/2019 20:48,TweetDeck,NHLdotcom,1,18566,347,[],,,NULL,1,,TRUE,210,8,FALSE,The Lightning are one victory from the NHL record for wins in a season after defeating the Maple Leafs 3-1. They ha…
4/4/2019 20:47,Twitter for iPhone,MRMasferrer,6,2028,1416,[],,,NULL,0,"Bradenton, Fla.",TRUE,126,7352,TRUE,RT @TB_Times: VIDEO: Watch a helicopter crash land on a busy Tampa road; man dies on ground
4/4/2019 20:47,Twitter Web Client,thetournament,31,33976,1248,[],,,NULL,0,"Boston, MA",TRUE,125,22596,TRUE,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
4/4/2019 20:46,Twitter for iPhone,ElenaKGuy20,14,230,323,[],,,NULL,0,snapchat: elenaguy_9,FALSE,2,8151,TRUE,"RT @FOX13News: LATEST: A helicopter made a crash-landing along a busy road in Palm River this afternoon, killing a person on the ground in…"
4/4/2019 20:45,TweetDeck,KWKTFOX44,0,3641,1782,"[{'text': 'TONIGHT', 'indices': [0, 8]}]",,,NULL,0,"Waco, TX",TRUE,161,6682,FALSE,#TONIGHT @baylorwbb and Oregon Ducks face off in less than 24 hours! @MattRobertsTV is live from Tampa tonight on F…
4/4/2019 20:43,GroupTweet,LockedOnNFLNet,1,1306,81,[],,,NULL,0,,FALSE,36,121,FALSE,RT @JYarcho_BUCS: Good news: got a promo code to preorder Blue Jackets playoff tickets as it looks like they'll play Tampa Bay Bad news: si…
4/4/2019 20:43,Twitter for Android,JYarcho_BUCS,1,935,739,[],,,NULL,0,"Dayton, OH",FALSE,34,4772,FALSE,Good news: got a promo code to preorder Blue Jackets playoff tickets as it looks like they'll play Tampa Bay Bad ne…
4/4/2019 20:40,Twitter Web Client,PAN4Compassion,0,474,323,"[{'text': 'Tampa', 'indices': [16, 22]}, {'text': 'medicalmarijuana', 'indices': [47, 64]}, {'text': 'MMJ', 'indices': [73, 77]}, {'text': 'MMOT', 'indices': [78, 83]}]",,,NULL,0,United States,FALSE,15,105,TRUE,Judges consider #Tampa patient’s right to grow #medicalmarijuana at home #MMJ #MMOT
4/4/2019 20:37,Twitter for iPhone,chiara_chiara2,22,630,1124,"[{'text': 'Horses', 'indices': [68, 75]}]",,,NULL,0,"New Hampshire, USA",FALSE,6,6209,FALSE,"RT @kelbast44: An alarming number of Florida’s former prize-winning #Horses – including animals in the Tampa Bay area – end up abandoned, s…"
4/4/2019 20:35,Twitter Web Client,KWKTFOX44,0,3641,1782,"[{'text': 'fox44tx', 'indices': [96, 104]}]",,,NULL,0,"Waco, TX",TRUE,161,6682,FALSE,A group of @Baylor students are heading to Tampa to support their team! #fox44tx…
4/4/2019 20:27,TweetDeck,ncaawbb,12,564652,617,"[{'text': 'WFinalFour', 'indices': [44, 55]}]",,,NULL,43,"Indianapolis, IN",TRUE,649,1903,TRUE,The 9️⃣ storylines you NEED TO KNOW for the #WFinalFour Quick Read 👇https://t.co/FJGpc7noUD
4/4/2019 20:25,Twitter Web Client,chrispilz,0,1127,5020,[],,,NULL,0,"Parrish, FL",FALSE,58,17138,TRUE,"New Rays ballpark site pitched to Tampa, Hillsborough officials"
4/4/2019 20:25,Twitter Web App,jr_fleitas,0,0,6,[],NFLonLocation,2813100020,NULL,0,,FALSE,0,12,FALSE,@NFLonLocation @NFLUK @Panthers @Buccaneers @ChicagoBears @Raiders @Bengals @RamsNFL @HoustonTexans @Jaguars Hi Tam…
4/4/2019 20:22,sportstream365,NYSportsNews365,0,971,1904,[],,,NULL,0,United States,FALSE,4,0,FALSE,Bucs after Dark: 3 AAF players the Tampa Bay Buccaneers could sign - National Football League News -…
4/4/2019 20:21,Twitter for iPhone,SamanthaJoRoth,4,5580,3657,[],,,NULL,0,"Washington, DC / Florida ",TRUE,263,6115,TRUE,RT @BN9: Military leaders faced questions during a House Armed Services readiness subcommittee meeting from lawmakers who want more answers…
4/4/2019 20:15,SocialNewsDesk,BN9,4,372246,333,[],,,NULL,4,Tampa Bay area,TRUE,1745,1154,TRUE,Military leaders faced questions during a House Armed Services readiness subcommittee meeting from lawmakers who wa…
4/4/2019 20:13,Twitter for iPad,jesseturtle,7,350,518,[],,,NULL,0,,FALSE,13,4487,TRUE,RT @BN9: WATCH: Did you happen to see this Saturday night? Our @TimWronka spoke to the Planetarium Director at @spcnews to get an expert op…
