,Date,source,Author,Twitter.Retweet,Twitter.Followers,Twitter.Following,Hashtags,in_reply_to_screen_name,in_reply_to_user_id,reply_count,favorite_count,user_location,user_verified,user_listed_count,user_favourites_count,user_geo_enabled,Snippet
,2019/04/04 05:57:12,IFTTT,WorldConsulting,0,4089,2163,"[{'text': 'WCG', 'indices': [79, 83]}]",,,NULL,0,"Florida, USA",False,674,2618,False,Tampa hospitality group creates vacation rental business for Anna Maria Island #WCG
,2019/04/04 05:55:50,Twitter for Android,LEAP__Forward,18,641,407,[],,,NULL,0,"New York, NY",False,2,173,False,"RT @NewtownAction: In the Tampa Bay area, more than one in five murder victims were killed in domestic violence incidents from 2013 to 2017…"
,2019/04/04 05:55:43,Twitter for iPhone,CLessinger_TBSC,1,1515,1701,"[{'text': 'WFinalFour', 'indices': [43, 54]}]",,,NULL,6,"Tampa, Florida",False,31,6647,True,It’s way more than three games! ⁦@ncaawbb⁩ #WFinalFour band and cheer squads give back &amp; participate in community s…
,2019/04/04 05:55:10,TweetDeck,tbbjpam,1,3480,1859,[],,,NULL,0,"Tampa, Fla.",False,156,1423,False,RT @TBBJVeronica: Jacksonville developer teed up to build on-site office tower and parking deck at Tampa International Airport (Renderings)…
,2019/04/04 05:54:40,Twitter for Android,JoshMarshall40,9,252,514,[],,,NULL,0,"Elkhart, IN",False,0,20606,True,"RT @jwyattsports: ”The guy catches every pass, and his routes are unbelievable. This dude shows strength, he makes plays. Even though he w…"
,2019/04/04 05:54:25,Twitter Web Client,LiReHirsch,18,7413,7905,[],,,NULL,0,Philadelphia,False,179,161773,True,"RT @NewtownAction: In the Tampa Bay area, more than one in five murder victims were killed in domestic violence incidents from 2013 to 2017…"
,2019/04/04 05:53:38,Twitter for iPhone,v_tired_mommy,18,2200,4915,[],,,NULL,0,"Boston, MA",False,8,93794,False,"RT @NewtownAction: In the Tampa Bay area, more than one in five murder victims were killed in domestic violence incidents from 2013 to 2017…"
,2019/04/04 05:52:29,Twitter for iPhone,NewJeruTV,0,76,48,[],,,NULL,0,Everywhere,False,0,28,False,More doctors to evaluate accused double murderer with neo-Nazi ties in Tampa
,2019/04/04 05:49:38,Twitter Web Client,pjteacher55,18,218,270,[],,,NULL,0,,False,8,64950,True,"RT @NewtownAction: In the Tampa Bay area, more than one in five murder victims were killed in domestic violence incidents from 2013 to 2017…"
,2019/04/04 05:48:45,Twitter Web Client,ncsupport,18,1794,5001,[],,,NULL,0,"North Carolina, USA",False,24,23035,False,"RT @NewtownAction: In the Tampa Bay area, more than one in five murder victims were killed in domestic violence incidents from 2013 to 2017…"
,2019/04/04 05:47:31,Twitter for iPhone,NewtownAction,18,30056,3214,[],,,NULL,18,Newtown. CT,True,371,4522,True,"In the Tampa Bay area, more than one in five murder victims were killed in domestic violence incidents from 2013 to…"
,2019/04/04 05:44:24,Twitter Web Client,RGONZALEZ1978,22,259,1101,[],,,NULL,0,"Brooklyn, N.Y.",False,3,30,True,RT @Mo_UNIQUE_: Excited to officially announce that we (@TB_Times )have secured a partnership with @TheBeatTampa where I’ll record a weekly…
,2019/04/04 05:44:15,Twitter for iPhone,NewJeruTV,0,76,48,[],,,NULL,0,Everywhere,False,0,28,False,Tampa Fire Rescue firefighter among 4 arrested in undercover prostitution bust
,2019/04/04 05:31:56,Twitter for Android,BHaze7,1,1172,1798,[],,,NULL,0,"Tampa, FL",False,35,1375,False,RT @abcactionnews: City Council to vote on bringing electric scooters to downtown Tampa
,2019/04/04 05:31:01,Buffer,abcactionnews,1,158449,651,[],,,NULL,2,Tampa,True,1559,4811,True,City Council to vote on bringing electric scooters to downtown Tampa
,2019/04/04 05:29:47,Twitter Web Client,carlmarksTimes,0,1291,960,[],,,NULL,0,"Safety Harbor, FL",False,69,453,True,"Nice view along the river, short Riverwalk access from downtown Tampa, access to I-275. @BobBuckhorn shot it down,…"
,2019/04/04 05:29:12,Twitter for iPhone,RHiggins_TBSC,4,8170,1408,"[{'text': 'WFFTampaBay', 'indices': [100, 112]}]",,,NULL,36,Tampa Bay,True,128,3992,False,"Huge thanks to @OregonBand, @OregonCheer, @NotreDameBand &amp; @NDCheerTeam for giving back to 2019 #WFFTampaBay! (via…"
,2019/04/04 05:17:44,TweetDeck,BlogWood,0,3494,3787,[],,,NULL,0,Tampa,False,221,931,True,This man isn't allowed to grow his own marijuana to treat himself.
,2019/04/04 05:11:39,Twitter Web Client,TampaBayTraffic,0,76764,90,"[{'text': 'GMTB', 'indices': [50, 55]}, {'text': 'tampatraffic', 'indices': [56, 69]}]",,,NULL,1,"Tampa Bay, FL",True,834,2902,True,HILLSBOROUGH | Crash w/ no roadblock 75 SB @ I-4. #GMTB #tampatraffic
,2019/04/04 05:10:46,FosterCareTodayRetweet,FosterCareToday,1,1940,816,[],,,NULL,0,USA,False,35,4551,False,RT @QueenOfImprov: Hillsborough foster care agency hires former interim DCF secretary - Tampa Bay Times
,2019/04/04 05:04:06,dlvr.it,QueenOfImprov,1,3,21,[],,,NULL,0,"Wisconsin, USA",False,0,0,False,Hillsborough foster care agency hires former interim DCF secretary - Tampa Bay Times
,2019/04/04 05:00:43,trueAnthem,TBBJnewsroom,2,52668,2827,[],,,NULL,4,"Tampa Bay, Florida",False,1002,3452,True,Jacksonville developer teed up to build on-site office tower and parking deck at Tampa International Airport (Rende…
,2019/04/04 05:00:14,Joocial News Stream,Joocial,0,132,2,[],,,NULL,0,,False,36,1,False,"DEVS: Announcing the Ionic Vue Beta / Last week, I had the privilege to speak at the second VueConf USA in sunny Ta…"
,2019/04/04 04:46:44,Twitter Web Client,MME_TAMPA,13,7871,4217,"[{'text': 'MME', 'indices': [87, 91]}, {'text': 'marijuana', 'indices': [92, 102]}, {'text': 'cannabis', 'indices': [103, 112]}, {'text': 'medicalmarijuana', 'indices': [113, 130]}, {'text': 'Florida', 'indices': [131, 139]}]",,,NULL,0,"Tampa,Fl",False,129,2232,False,RT @THEMMEXCHANGE: Court rejects homegrown medical marijuana #MME #marijuana #cannabis #medicalmarijuana #Florida…
,2019/04/04 04:06:56,trueAnthem,10NewsWTSP,0,157195,12789,[],,,NULL,0,Tampa Florida,True,1674,8142,True,"Tampa man can't grow his own medical marijuana, court rules"
,2019/04/04 03:55:33,Twitter Web Client,Steph_Barbier_,18,574,2083,[],,,NULL,0,Underwater World - France,False,56,7702,False,"RT @Shark_Katharine: Yeah @MissCostaShark, you a star babe!"
,2019/04/04 03:45:53,SocialFlow,WFLANews,0,16757,4148,[],,,NULL,0,"Tampa, FL",False,579,1616,True,WFLA News: Three other men were also charged with Soliciting Another to Commit Prostitution.
,2019/04/04 03:39:23,IFTTT,somalabmx,0,716,133,[],,,NULL,0,Mexico,False,1,47,False,Florida court rejects homegrown medical marijuana for Tampa strip club owner
,2019/04/04 03:39:20,IFTTT,somalabmx,0,716,133,[],,,NULL,0,Mexico,False,1,47,False,"Tampa man can't grow his own medical marijuana, court rules"
,2019/04/04 03:30:06,Clevelandnewsnow,cavs_newsnow,0,2848,3720,[],,,NULL,0,"Cleveland, OH",False,84,17,False,Tampa Bay Rays and Orlando Magic sideline reporter cut loose for racist remarks - National Basketball Association N…
,2019/04/04 03:30:03,SocialNewsDesk,1055WDUV,0,2933,4542,"[{'text': 'DoveDailyUpdate', 'indices': [98, 114]}]",,,NULL,0,"Tampa Bay, FL",True,66,734,True,"Early hurricane season predictions are out, and the NCAA Final Four fun gets underway in Tampa. #DoveDailyUpdate…"
,2019/04/04 03:18:51,Twitter for Android,CrystalAnnIII,4,50,3,[],,,NULL,0,,False,34,2,False,RT @TBBJLauren: .@TBBJnewsroom reporters each covered the mayoral candidates' thoughts on major topics in the Tampa Bay area. My topic? Gro…
,2019/04/04 03:09:33,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,Tampa News PG&amp;E announces new CEO and appoints 10 new board members - KMPH Fox 26
,2019/04/04 03:07:16,Twitter for iPad,InnovannaBTrump,1,118,353,[],,,NULL,0,,False,0,15369,False,RT @10NewsWTSP: Tampa woman still missing in Alabama after a month
,2019/04/04 03:06:46,trueAnthem,10NewsWTSP,1,157195,12789,[],,,NULL,1,Tampa Florida,True,1674,8142,True,Tampa woman still missing in Alabama after a month
,2019/04/04 03:00:30,trueAnthem,TBBJnewsroom,0,52668,2827,[],,,NULL,0,"Tampa Bay, Florida",False,1002,3452,True,Tampa man sentenced to federal prison for IRS call center scam
,2019/04/04 02:09:34,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,"Tampa News Astros hitting coach, Hinch tossed 1 pitch apart - ESPN"
,2019/04/04 02:07:31,Twitter for iPhone,RyanJenot,3,511,844,[],,,NULL,0,"St Petersburg, FL",False,3,3764,False,RT @WFLA: Tampa Fire Rescue firefighter among 4 arrested in undercover prostitution bust
,2019/04/04 02:04:05,Twitter Web Client,TheReal_KDubb,0,14666,13235,"[{'text': 'sports', 'indices': [65, 72]}, {'text': 'feedly', 'indices': [73, 80]}]",,,NULL,0,"LA,Houston, NYC, ATL,Tampa",False,602,793,False,Buccaneers | Tampa shopping Gerald McCoy #sports #feedly
,2019/04/04 01:59:33,dlvr.it,lincolnnewsrepo,0,686,0,[],,,NULL,0,Lincoln News,False,100,0,False,"Managed Services Firm, Techspert Services, opens new locations in the Tampa Area"
,2019/04/04 01:53:04,dlvr.it,kentuckynewsdes,0,1128,1,[],,,NULL,0,Kentucky News,False,77,0,False,"Managed Services Firm, Techspert Services, opens new locations in the Tampa Area"
,2019/04/04 01:49:04,dlvr.it,lansingnewsnow,0,1034,1,[],,,NULL,0,Lansing News,False,78,0,False,"Managed Services Firm, Techspert Services, opens new locations in the Tampa Area"
,2019/04/04 01:25:32,dlvr.it,Oklahomacityhea,0,220,0,[],,,NULL,0,Oklahoma City,False,68,0,False,"Managed Services Firm, Techspert Services, opens new locations in the Tampa Area"
,2019/04/04 01:25:32,dlvr.it,newjerseyheadli,0,138,0,[],,,NULL,0,New Jersey,False,61,0,False,"Managed Services Firm, Techspert Services, opens new locations in the Tampa Area"
,2019/04/04 01:22:03,dlvr.it,frankfortonline,0,285,0,[],,,NULL,0,Frankfort,False,66,0,False,"Managed Services Firm, Techspert Services, opens new locations in the Tampa Area"
,2019/04/04 01:10:32,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,"Tampa News South Korean, US telcos roll out 5G services early as race heats up - One America News Network"
,2019/04/04 01:00:36,trueAnthem,TBBJnewsroom,0,52668,2827,[],,,NULL,0,"Tampa Bay, Florida",False,1002,3452,True,South Tampa home once owned by New York Yankees owner Hal Steinbrenner hits the market (Photos)…
,2019/04/04 01:00:27,Twitter for iPhone,TVnewsMichael,4,1006,4117,"[{'text': 'NexstarNation', 'indices': [91, 105]}]",,,NULL,0,N 41°52' 0'' / W 87°38' 0'',False,36,2668,True,"RT @TimWCBD: The future of local news, the advancement of digital is happening now in the #NexstarNation and I’m excited to be part of it!…"
,2019/04/04 00:55:12,Twitter for iPhone,carloseats,0,11063,12167,"[{'text': 'Tampa', 'indices': [77, 83]}]",,,NULL,0,TPA and SF,False,331,57326,True,There’s been a good amount of apartment real estate changing hands lately in #Tampa. Not sure if this was happening…
,2019/04/04 00:50:23,Twitter for Android,atimetotravel,1,721,1165,"[{'text': 'Bufo', 'indices': [19, 24]}, {'text': 'Florida', 'indices': [44, 52]}, {'text': 'dog', 'indices': [53, 57]}, {'text': 'poisonous', 'indices': [61, 71]}]",,,NULL,0,954-575-6101,False,43,360,True,RT @Travelaviator: #Bufo toad kills another #Florida #dog as #poisonous invader leaps north
,2019/04/04 00:48:48,Twitter Web Client,tahititom,0,3013,2802,[],,,NULL,0,"West Los Angeles, California",False,16,53455,False,Bufo toad kills another Florida dog as poisonous invader leaps north
,2019/04/04 00:15:45,Twitter for iPhone,Fmaloney47,7,37,458,[],,,NULL,0,,False,0,593,False,RT @jackhaveitall: wrote about the women's final four
,2019/04/04 00:12:34,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,Tampa News Hart family crash: Driver was legally drunk at time of fatal SUV plunge off Northern California cliff -…
,2019/04/03 23:59:32,dlvr.it,GreaterTampaBay,0,267,13,[],,,NULL,0,"Florida, USA",False,2,0,False,State Attorney Releases Jailhouse Video of Accused Seminole Heights Killer
,2019/04/03 23:51:33,Twitter for Android,SarahREMOVE45,0,339,795,[],,,NULL,1,United States,False,0,6818,False,Arrest Trump
,2019/04/03 23:49:46,Twitter for Android,Mr_NAC_Sr,8,1271,3856,[],,,NULL,0,TAMPA BAY ☀️,False,30,131006,True,RT @PFF: We saw Vita Vea turn it on down the stretch for Tampa Bay in 2018 – where does his Week 15 single-game performance rank among the…
,2019/04/03 23:47:31,Zapier.com,MediaGigNow,0,640,2066,"[{'text': 'radiojobs', 'indices': [85, 95]}, {'text': 'TVjobs', 'indices': [96, 103]}, {'text': 'cablejobs', 'indices': [104, 114]}]",,,NULL,0,United States,False,4,23,False,"News Producer, Tampa, FL, Apply now View all of our open #radiojobs #TVjobs #cablejobs…"
,2019/04/03 23:40:05,Twitter for iPhone,orthopsia,1,2006,4025,[],,,NULL,0,The Pleiades,False,10,34290,True,RT @10NewsWTSP: Tampa woman still missing in Alabama after a month
,2019/04/03 23:25:00,Twitter for Android,thefrankness,22,1519,1072,[],,,NULL,0,Dade County,False,44,1337,True,RT @Mo_UNIQUE_: Excited to officially announce that we (@TB_Times )have secured a partnership with @TheBeatTampa where I’ll record a weekly…
,2019/04/03 23:18:53,Twitter Web Client,BuyersAnalytics,0,3538,2183,[],,,NULL,1,"Virginia, USA",False,5,64,False,"Pembrook Provides $10.5 MM in Preferred Equity Financing for Construction of Multifamily Development in Tampa, FL"
,2019/04/03 23:15:06,TweetDeck,GoFITPanthers,0,5591,146,"[{'text': 'GoPanthers', 'indices': [43, 54]}]",,,NULL,0,"Melbourne, Fla.",False,48,568,True,Florida Tech Bested by No. 6 Tampa at Home #GoPanthers
,2019/04/03 23:14:11,Twitter for iPhone,carloseats,0,11063,12167,"[{'text': 'TampaBay', 'indices': [66, 75]}, {'text': 'ApolloBeach', 'indices': [76, 88]}, {'text': 'Tampa', 'indices': [89, 95]}]",,,NULL,2,TPA and SF,False,331,57326,True,NEWS: Mi Viejo Latin Cafe &amp; Catering now open in Apollo Beach #TampaBay #ApolloBeach #Tampa
,2019/04/03 23:09:01,Twitter Web Client,NYCEMSwatch,4,13165,199,[],,,NULL,6,NYC,False,288,149220,False,A Tampa Fire Rescue Firefighter was arrested for soliciting sexual acts ...while wearing his department uniform.
,2019/04/03 23:04:10,WordPress.com,gamingsheet,0,924,566,[],,,NULL,0,United States,False,10,18,False,Jockey Jorge Urdaneta Taken To Nearby Hospital After Tampa Bay Downs Spill – Horse Racing News
,2019/04/03 23:03:16,MMPConnection nextscript.com,MMPconnection,0,17183,13796,[],,,NULL,2,,False,277,1209,True,Appeals court rejects homegrown medical marijuana – Florida Courier - BY DARA KAM NEWS SERVICE OF FLORIDA TALLAHA…
,2019/04/03 23:03:15,MMP Connect Blog,MMPconnect,0,8967,6498,[],,,NULL,0,,False,72,1001,False,Appeals court rejects homegrown medical marijuana – Florida Courier - BY DARA KAM NEWS SERVICE OF FLORIDA TALLAHA…
,2019/04/03 23:00:43,trueAnthem,TBBJnewsroom,0,52668,2827,[],,,NULL,4,"Tampa Bay, Florida",False,1002,3452,True,Amazon air carrier wants former United Airlines space at Tampa International
,2019/04/03 22:54:29,Twitter for Android,byLorenaBlas,18,2276,1578,[],,,NULL,0,,False,102,7255,False,"RT @Shark_Katharine: Yeah @MissCostaShark, you a star babe!"
,2019/04/03 22:47:22,Twitter for iPhone,AbgBroskii,7,219,118,[],,,NULL,0,@broskiiqoutes,False,3,7480,True,"RT @FOX13News: A Tampa Fire Rescue firefighter was in uniform when he tried to solicit sex from an undercover detective today in Tampa, HCS…"
,2019/04/03 22:45:20,Twitter for Android,615Justinc,9,94,141,[],,,NULL,0,"Tennessee, USA",False,7,6456,False,"RT @jwyattsports: ”The guy catches every pass, and his routes are unbelievable. This dude shows strength, he makes plays. Even though he w…"
,2019/04/03 22:40:51,Twitter for Android,Travelaviator,1,3022,2501,"[{'text': 'Bufo', 'indices': [0, 5]}, {'text': 'Florida', 'indices': [25, 33]}, {'text': 'dog', 'indices': [34, 38]}, {'text': 'poisonous', 'indices': [42, 52]}]",,,NULL,0,"Fort Lauderdale & Miami,FL USA",False,646,1777,True,#Bufo toad kills another #Florida #dog as #poisonous invader leaps north
,2019/04/03 22:39:12,Twitter Web Client,jgreco33,0,121,769,[],,,NULL,0,"rochester,ny",False,11,788,True,Deputies: Landscapers Find Human Remains in Palm River Area
,2019/04/03 22:37:56,Twitter Web Client,jgreco33,0,121,769,[],,,NULL,0,"rochester,ny",False,11,788,True,State Attorney Releases Jailhouse Video of Accused Seminole Heights Killer
,2019/04/03 22:36:49,Twitter for iPhone,marztwinsball,15,118,168,[],,,NULL,0,"Phillipsburg, NJ",False,0,1583,False,"RT @RedFlashWBB: Kovatch and Zezza to pursue professional playing opportunities. The former team captains head to Tampa, Florida this week…"
,2019/04/03 22:29:31,Twitter Web Client,madwilliamflint,3,1240,312,[],,,NULL,0,"Nashville, TN",False,65,23036,False,RT @10NewsWTSP: Tampa woman still missing in Alabama after a month
,2019/04/03 22:28:22,SocialNewsDesk,KCENNews,0,43739,773,[],,,NULL,0,Central Texas,True,506,1661,True,"In this blog, evening anchor Leslie Draffin takes you in a day of the life of a traveling news reporter. She's join…"
,2019/04/03 22:27:19,Facebook,Chantal2c,0,98,184,[],,,NULL,0,"Raleigh, NC",False,35,99,False,Bufo toad kills another Florida dog as poisonous invader leaps north
,2019/04/03 22:22:54,Twitter Web Client,tektonasd,3,987,1559,[],,,NULL,0,"Auburn, AL",False,16,5854,True,RT @10NewsWTSP: Tampa woman still missing in Alabama after a month
,2019/04/03 22:21:32,Twitter Web Client,MissFuzzball,3,2395,2877,[],,,NULL,0,Under Christ's saving grace,False,59,18156,False,RT @10NewsWTSP: Tampa woman still missing in Alabama after a month
,2019/04/03 22:20:44,trueAnthem,10NewsWTSP,3,157195,12789,[],,,NULL,1,Tampa Florida,True,1674,8142,True,Tampa woman still missing in Alabama after a month
,2019/04/03 22:07:26,Twitter for iPhone,orthopsia,1,2006,4025,[],,,NULL,0,The Pleiades,False,10,34290,True,"RT @10NewsWTSP: Tampa man can't grow his own medical marijuana, court rules"
,2019/04/03 22:06:38,trueAnthem,10NewsWTSP,1,157195,12789,[],,,NULL,0,Tampa Florida,True,1674,8142,True,"Tampa man can't grow his own medical marijuana, court rules"
,2019/04/03 22:03:17,Twitter Web Client,Kingshark49,0,1959,3385,[],,,NULL,0,San Diego - Las Vegas - Sacramento,False,67,41697,True,MLB Interleague: Colorado 1 Tampa Bay 0 (F/11 Innings) COL 3-4; TBR 5-2 ...
,2019/04/03 22:00:49,Twitter for iPhone,carloseats,4,11063,12167,[],,,NULL,0,TPA and SF,False,331,57326,True,RT @Danielson_Times: Tampa development group floats new Tampa Bay Rays stadium proposal for 18 city-owned acres near the Hillsborough River…
,2019/04/03 21:58:22,Twitter for Android,DanielleCorrell,438,2630,4997,[],,,NULL,0,"Saint Louis, MO.",False,25,24953,True,"RT @MrAndyNgo: Feb 2018 Tampa: Terri Silar said in viral post someone left monkey at her desk w/note: ""You are getting deported back to Afr…"
,2019/04/03 21:57:30,Twitter for iPad,Lowtonair,7,2,155,[],,,NULL,0,"Tampa, FL",False,0,3,False,"RT @FOX13News: A Tampa Fire Rescue firefighter was in uniform when he tried to solicit sex from an undercover detective today in Tampa, HCS…"
,2019/04/03 21:48:24,Twitter for iPhone,hawk814,2,26,142,[],,,NULL,0,,False,4,1888,True,RT @abcactionnews: ATTN PET OWNERS | Tampa woman says her dog died after ingesting Bufo toad's toxin
,2019/04/03 21:46:27,Twitter for iPhone,cannonfirepod,0,249,279,[],RUPodCommunity,1.1023092238646518e+18,NULL,3,"Tampa, FL",False,2,706,False,@RUPodCommunity Ep. 51 of the Cannon Fire Podcast. Talking the latest in Tampa Bay Buccanee…
,2019/04/03 21:46:09,Twitter for iPhone,MeSharebear,7,360,415,[],,,NULL,0,,False,5,75028,True,"RT @FOX13News: A Tampa Fire Rescue firefighter was in uniform when he tried to solicit sex from an undercover detective today in Tampa, HCS…"
,2019/04/03 21:43:52,Twitter for iPhone,bwalton15,9,397,813,[],,,NULL,0,Right here in my raptor bag,False,1,5958,True,"RT @jwyattsports: ”The guy catches every pass, and his routes are unbelievable. This dude shows strength, he makes plays. Even though he w…"
,2019/04/03 21:28:33,dlvr.it,sharemarketnew1,0,165,8,[],,,NULL,0,,False,33,0,False,"Managed Services Firm, Techspert Services, opens new locations in the Tampa Area"
,2019/04/03 21:28:33,dlvr.it,worldnewsfinan1,0,51,0,[],,,NULL,0,,False,1,0,False,"Managed Services Firm, Techspert Services, opens new locations in the Tampa Area"
,2019/04/03 21:20:43,Twitter Web Client,Shillagan,0,134,331,[],,,NULL,0,Florida,False,6,389,True,"If they did this, just move the road around it and put it on the water."
,2019/04/03 21:17:12,TweetCaster for Android,tostitoo,5,168,323,[],,,NULL,0,Tampa,False,6,29,False,RT @BN9: A 45-year-old man's attempt to meet a 16-year-old girl for sex was thwarted in part by the watchful eyes of a school custodian at…
,2019/04/03 21:14:39,Twitter for iPhone,PuggieSue,5,237,94,[],,,NULL,0,Florida,False,1,8382,False,RT @BN9: A 45-year-old man's attempt to meet a 16-year-old girl for sex was thwarted in part by the watchful eyes of a school custodian at…
,2019/04/03 21:14:03,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,Tampa News Apple Disaster? Analyst Says iPhone 5G in Doubt for 2020 - Tom's Guide
,2019/04/03 21:10:53,Twitter for iPhone,mikesaltpa,22,637,756,[],,,NULL,0,"Tampa, FL",False,29,417,True,RT @Mo_UNIQUE_: Excited to officially announce that we (@TB_Times )have secured a partnership with @TheBeatTampa where I’ll record a weekly…
,2019/04/03 21:09:59,Twitter for iPad,4rest4thetrees,7,87,333,[],,,NULL,0,,False,4,31723,False,RT @jackhaveitall: wrote about the women's final four
,2019/04/03 21:08:30,Twitter Web Client,EmergMgt,1,7486,6379,[],,,NULL,3,Worldwide,False,157,13092,False,Watch: FHP Trooper Fires GPS Tracking Device at Fleeing Vehicle
,2019/04/03 21:08:28,IFTTT,Social_Media_a7,0,3367,3387,[],,,NULL,0,,False,9,1,False,Tampa Man Accused of Burning Down Mobile Home Now Charged with Murder
,2019/04/03 21:08:28,IFTTT,Social_Media_a7,0,3367,3387,[],,,NULL,0,,False,9,1,False,Hillsborough County Middle Schools Will Get Crossing Guards
,2019/04/03 21:08:01,Twitter for iPhone,grandiosediva,0,765,810,[],,,NULL,0,,False,11,13117,True,Uniformed Tampa firefighter among those arrested in prostitution sting
,2019/04/03 21:07:09,Twitter for iPhone,RyanReports,3,1437,1462,[],,,NULL,0,"Tampa, FL",False,78,2935,True,RT @abcactionnews: JUST IN | The sheriff's office says the firefighter was in his duty uniform when he solicited sexual acts from an underc…
,2019/04/03 21:04:18,Twitter Web App,baygui,0,1093,1122,[],,,NULL,0,"Tampa, Florida",False,288,7566,False,"Tampa firefighter among men arrested for soliciting sex, officials say"
,2019/04/03 21:04:09,Twitter Web Client,newtownlos,2,183,510,"[{'text': 'Amazon', 'indices': [18, 25]}, {'text': 'UnitedAirlines', 'indices': [51, 66]}, {'text': 'Tampa', 'indices': [76, 82]}]",,,NULL,0,"Virginia, South Africa",False,11,5104,False,RT @TBBJVeronica: #Amazon air carrier wants former #UnitedAirlines space at #Tampa International Airport
,2019/04/03 21:03:12,Twitter for iPhone,AustinKellerman,4,22639,1173,"[{'text': 'NexstarNation', 'indices': [91, 105]}]",,,NULL,0,"Irving, TX",True,241,18275,True,"RT @TimWCBD: The future of local news, the advancement of digital is happening now in the #NexstarNation and I’m excited to be part of it!…"
,2019/04/03 21:03:06,Twitter for iPhone,tatanapitts,15,154,151,[],,,NULL,0,"Virginia, USA",False,0,6092,True,"RT @RedFlashWBB: Kovatch and Zezza to pursue professional playing opportunities. The former team captains head to Tampa, Florida this week…"
,2019/04/03 21:02:38,Twitter for iPhone,therocksays25_,9,214,600,[],,,NULL,0,,False,4,111,True,"RT @jwyattsports: ”The guy catches every pass, and his routes are unbelievable. This dude shows strength, he makes plays. Even though he w…"
,2019/04/03 21:00:31,trueAnthem,TBBJnewsroom,0,52668,2827,[],,,NULL,4,"Tampa Bay, Florida",False,1002,3452,True,Fly Bar will land in the Mise en Place building near downtown Tampa
,2019/04/03 20:59:57,Twitter for iPhone,GMFB_Stephaine,9,6326,6563,[],,,NULL,0,"Nashville, TN/NYC",False,20,59061,True,"RT @jwyattsports: ”The guy catches every pass, and his routes are unbelievable. This dude shows strength, he makes plays. Even though he w…"
,2019/04/03 20:56:55,Twitter for iPhone,jwyattsports,9,81643,663,[],,,NULL,120,Nashville,True,2123,2159,True,"”The guy catches every pass, and his routes are unbelievable. This dude shows strength, he makes plays. Even thoug…"
,2019/04/03 20:56:31,Twitter for iPhone,daniel10lopez,8,168,186,[],,,NULL,0,Dominican Republic🇩🇴,False,1,1529,True,"RT @ZachDeanDBNJ: Red-hot ⁦@luisolivier__24⁩, upstart ⁦@ERAUBaseball⁩ Eagles head to Tampa this weekend for a critical series"
,2019/04/03 20:55:34,Twitter for iPhone,ChuggerF18,6,295,279,[],,,NULL,0,,False,3,1970,False,"RT @TampaTarpons: ‼️ 2019 Tarpons Preliminary Roster Announced ‼️ The Tarpons have announced the preliminary roster for 2019, which featur…"
,2019/04/03 20:54:15,Twitter for Android,WHoopsBlogger,7,3261,644,[],,,NULL,0,"Greater Toronto Area, ON, CAN",False,104,1717,False,RT @jackhaveitall: wrote about the women's final four
,2019/04/03 20:52:31,Twitter for iPhone,EugeneHoward_,7,59,124,[],,,NULL,0,Tampa Florida ,False,0,290,False,"RT @FOX13News: A Tampa Fire Rescue firefighter was in uniform when he tried to solicit sex from an undercover detective today in Tampa, HCS…"
,2019/04/03 20:45:21,Twitter Web App,LionessMaga,3,182,318,[],,,NULL,0,,False,0,4028,False,RT @WFLA: Tampa Fire Rescue firefighter among 4 arrested in undercover prostitution bust
,2019/04/03 20:40:12,Twitter for iPhone,VicDamone87,7,1360,1410,[],,,NULL,0,Ron Zook Field at Doak Cambell,False,50,7057,True,"RT @FOX13News: A Tampa Fire Rescue firefighter was in uniform when he tried to solicit sex from an undercover detective today in Tampa, HCS…"
,2019/04/03 20:39:51,TweetDeck,FOX13News,7,305302,4871,[],,,NULL,4,"Tampa, FL",True,1687,2829,True,A Tampa Fire Rescue firefighter was in uniform when he tried to solicit sex from an undercover detective today in T…
,2019/04/03 20:39:07,Twitter for iPhone,MarkWilsonTV,0,16476,3719,[],,,NULL,2,Tampa Bay,True,260,5414,True,Uniformed Tampa firefighter among those arrested in prostitution sting. Uniformed.
,2019/04/03 20:38:33,dlvr.it,RejoiceMagNews,0,396,926,[],,,NULL,0,"Orlando, FL",False,42,7,False,Florida court rejects homegrown medical marijuana for Tampa strip club owner
,2019/04/03 20:32:02,TweetDeck,GriffinFrank,3,3116,1863,[],,,NULL,0,"Tampa, FL",True,126,27744,True,RT @abcactionnews: JUST IN | The sheriff's office says the firefighter was in his duty uniform when he solicited sexual acts from an underc…
,2019/04/03 20:31:39,Twitter for iPhone,TBBJVeronica,1,3591,3327,[],,,NULL,1,"Tampa, Florida",False,155,1241,True,Jacksonville developer teed up to build on-site office tower and parking deck at Tampa International Airport (Rende…
